"TOA5","SonoraMetStation","CR1000","90168","CR1000.Std.32.02","CPU:SonorMet.CR1","64306","SonorMet"
"TIMESTAMP","RECORD","BP_kPa_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Avg","WSDiag","SmplsF","SmplsF_Tot","Diag1F_Tot","Diag2F_Tot","Diag4F_Tot","Diag8F_Tot","Diag9F_Tot","Diag10F_Tot","NNDF_Tot","SwUp_Avg","SwDn_Avg","LwUp_Avg","LwDn_Avg","CNR4TC_Avg","CNR4TK_Avg","RsNet_Avg","RlNet_Avg","Albedo_Avg","Rn_Avg","LwUpCorr_Avg","LwDnCorr_Avg","VWC_Avg","EC_Avg","ST_Avg","VWC_2_Avg","EC_2_Avg","ST_2_Avg","VWC_3_Avg","EC_3_Avg","ST_3_Avg","WS_ms_2_Avg","WindDir_2","WS_ms_S2_WVT","WindDir_D2_WVT","WindDir_SD2_WVT","AirTC_Avg","RH"
"TS","RN","kPa","mm","meters/second","Deg","Deg","meters/second","unitless","","","","","","","","","","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","meters/second","degrees","meters/second","Deg","Deg","Deg C","%"
"","","Avg","Tot","WVc","WVc","WVc","Avg","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Smp"
"2019-03-27 20:00:00",0,1.325,0,2.02,301.5,24.68,2.02,0,1,71,0,0,0,0,0,0,0,0.02,0.034,-0.671,0.021,-97.2,175.9,-0.013,-0.693,"NAN",-0.706,53.66,54.35,0.002,0.001,0.294,0.003,0.003,0.302,0.002,0.001,0.274,0,0,2.02,301.5,24.68,19.56,-53.25
"2019-03-27 20:30:00",1,94.1,0,1.987,304.2,24.06,1.987,0,1,360,0,0,0,0,0,0,0,-0.034,0.021,-0.573,0.018,"NAN","NAN",-0.056,-0.591,-0.669,-0.647,"NAN","NAN",0.117,0.061,20.86,0.241,0.178,21.47,0.149,0.06,19.48,0,0,1.987,304.2,24.06,19.41,-54.93
"2019-03-27 21:00:00",2,94.1,0,1.885,303.9,23.98,1.885,0,1,360,0,0,0,0,0,0,0,-0.065,0.027,-0.964,-0.045,"NAN","NAN",-0.092,-0.92,-0.409,-1.012,"NAN","NAN",0.117,0.061,20.86,0.241,0.178,21.47,0.149,0.06,19.49,0,0,1.885,303.9,23.98,19.03,-56.08
"2019-03-27 21:30:00",3,94.1,0,1.917,301.9,23.38,1.917,0,1,360,0,0,0,0,0,0,0,-0.063,0.036,-1.001,-0.053,-97.2,175.9,-0.099,-0.948,-0.575,-1.047,53.32,54.27,0.116,0.06,20.3,0.239,0.175,21.4,0.148,0.058,19.58,0,0,1.917,301.9,23.38,18.49,-58.5
"2019-03-27 22:00:00",4,94.1,0,1.916,303.1,26.35,1.916,0,1,360,0,0,0,0,0,0,0,-0.061,0.035,-0.954,-0.057,-97.8,175.3,-0.095,-0.897,-0.58,-0.992,52.61,53.51,0.116,0.06,20.3,0.239,0.175,21.4,0.148,0.058,19.58,0,0,1.916,303.1,26.35,18.12,-58.57
"2019-03-27 22:30:00",5,94.1,0,2.205,291.7,25.29,2.205,0,1,360,0,0,0,0,0,0,0,-0.048,0.035,-0.841,-0.044,-103.6,169.6,-0.083,-0.798,-0.745,-0.881,46.21,47.01,0.114,0.059,19.42,0.238,0.172,20.61,0.148,0.057,18.81,0,0,2.205,291.7,25.29,17.83,-59.31
"2019-03-27 23:00:00",6,94.1,0,2.113,306.1,27.31,2.113,0,1,360,0,0,0,0,0,0,0,-0.046,0.029,-0.807,-0.048,-100.9,172.2,-0.076,-0.76,-0.639,-0.836,49.16,49.92,0.114,0.059,19.42,0.238,0.172,20.6,0.148,0.057,18.81,0,0,2.113,306.1,27.31,17.75,-58.24
"2019-03-27 23:30:00",7,94.1,0,2.115,313.3,25.16,2.115,0,1,360,0,0,0,0,0,0,0,-0.051,0.029,-0.877,-0.059,-105.2,168,-0.08,-0.818,-0.575,-0.898,44.56,45.38,0.114,0.058,18.8,0.236,0.169,20.01,0.146,0.056,18.32,0,0,2.115,313.3,25.16,17.55,-58.98
"2019-03-28 00:00:00",8,94.1,0,2.357,310.7,25.64,2.357,0,1,360,0,0,0,0,0,0,0,-0.046,0.03,-0.849,-0.063,"NAN","NAN",-0.076,-0.786,-0.658,-0.863,"NAN","NAN",0.114,0.058,18.8,0.236,0.169,20.01,0.146,0.056,18.32,0,0,2.357,310.7,25.64,17.46,-58.14
"2019-03-28 00:30:00",9,94.1,0,2.592,308.9,26.13,2.592,0,1,360,0,0,0,0,0,0,0,-0.05,0.028,-0.896,-0.071,"NAN","NAN",-0.078,-0.824,-0.567,-0.902,"NAN","NAN",0.113,0.056,18.3,0.236,0.167,19.59,0.145,0.055,17.91,0,0,2.592,308.9,26.13,17.3,-58.64
"2019-03-28 01:00:00",10,94.1,0,2.438,310.9,28.49,2.438,0,1,360,0,0,0,0,0,0,0,-0.054,0.025,-0.893,-0.074,"NAN","NAN",-0.079,-0.819,-0.472,-0.898,"NAN","NAN",0.113,0.056,18.3,0.236,0.167,19.58,0.145,0.055,17.91,0,0,2.438,310.9,28.49,16.97,-58.17
"2019-03-28 01:30:00",11,94.1,0,2.678,313.4,26.3,2.678,0,1,360,0,0,0,0,0,0,0,-0.05,0.026,-0.879,-0.067,"NAN","NAN",-0.076,-0.812,-0.517,-0.888,"NAN","NAN",0.112,0.055,17.85,0.234,0.165,19.19,0.145,0.055,17.55,0,0,2.678,313.4,26.3,16.59,-59.79
"2019-03-28 02:00:00",12,94.1,0,2.214,320.7,25.56,2.214,0,1,360,0,0,0,0,0,0,0,-0.049,0.023,-0.797,-0.051,"NAN","NAN",-0.072,-0.746,-0.468,-0.818,"NAN","NAN",0.112,0.055,17.85,0.234,0.165,19.19,0.144,0.055,17.55,0,0,2.214,320.7,25.56,16.23,-58.98
"2019-03-28 02:30:00",13,94.1,0,2.305,320.1,27.28,2.305,0,1,360,0,0,0,0,0,0,0,-0.045,0.025,-0.788,-0.042,"NAN","NAN",-0.071,-0.746,-0.574,-0.816,"NAN","NAN",0.111,0.054,17.42,0.233,0.163,18.81,0.144,0.054,17.16,0,0,2.305,320.1,27.28,15.95,-60.03
"2019-03-28 03:00:00",14,94.1,0,2.297,318.7,25.61,2.297,0,1,360,0,0,0,0,0,0,0,-0.04,0.028,-0.74,-0.035,"NAN","NAN",-0.069,-0.705,-0.722,-0.774,"NAN","NAN",0.111,0.054,17.42,0.233,0.163,18.81,0.144,0.054,17.16,0,0,2.297,318.7,25.61,15.88,-58.17
"2019-03-28 03:30:00",15,94,0,2.611,323.3,25.26,2.611,0,1,360,0,0,0,0,0,0,0,-0.046,0.028,-0.844,-0.049,"NAN","NAN",-0.073,-0.795,-0.619,-0.869,"NAN","NAN",0.111,0.053,17.15,0.232,0.161,18.56,0.143,0.053,16.93,0,0,2.611,323.3,25.26,15.93,-57.67
"2019-03-28 04:00:00",16,94,0,2.392,324.3,22.98,2.392,0,1,360,0,0,0,0,0,0,0,-0.035,0.028,-0.636,-0.028,"NAN","NAN",-0.063,-0.607,-1.401,-0.671,"NAN","NAN",0.111,0.053,17.14,0.232,0.161,18.56,0.143,0.053,16.93,0,0,2.392,324.3,22.98,15.76,-55.62
"2019-03-28 04:30:00",17,94,0,2.791,320.8,24.11,2.791,0,1,360,0,0,0,0,0,0,0,-0.007,0.014,-0.164,0.024,"NAN","NAN",-0.021,-0.189,"NAN",-0.209,"NAN","NAN",0.11,0.053,16.94,0.232,0.16,18.37,0.143,0.053,16.81,0,0,2.791,320.8,24.11,15.99,-53.39
"2019-03-28 05:00:00",18,94,0,2.844,330.4,25.12,2.844,0,1,360,0,0,0,0,0,0,0,-0.018,0.004,-0.22,0.024,"NAN","NAN",-0.022,-0.244,-0.36,-0.266,"NAN","NAN",0.11,0.053,16.94,0.232,0.16,18.37,0.143,0.053,16.81,0,0,2.844,330.4,25.12,15.93,-50.15
"2019-03-28 05:30:00",19,94,0,2.86,331.2,22.13,2.86,0,1,360,0,0,0,0,0,0,0,-0.011,0.004,-0.12,0.043,"NAN","NAN",-0.016,-0.163,-0.414,-0.178,"NAN","NAN",0.11,0.052,17.1,0.231,0.159,18.49,0.143,0.053,17.01,0,0,2.86,331.2,22.13,15.71,-48.84
"2019-03-28 06:00:00",20,94,0,2.668,331.9,23.73,2.668,0,1,360,0,0,0,0,0,0,0,-0.012,0.001,-0.1,0.053,"NAN","NAN",-0.013,-0.153,-0.131,-0.167,"NAN","NAN",0.11,0.052,17.1,0.231,0.159,18.49,0.143,0.053,17.01,0,0,2.668,331.9,23.73,15.58,-46.52
"2019-03-28 06:30:00",21,94,0,2.567,325.9,26.03,2.567,0,1,360,0,0,0,0,0,0,0,-0.009,0.006,-0.089,0.06,"NAN","NAN",-0.015,-0.149,-0.622,-0.164,"NAN","NAN",0.11,0.052,17.22,0.231,0.158,18.55,0.143,0.053,17.19,0,0,2.567,325.9,26.03,15.54,-45.14
"2019-03-28 07:00:00",22,94,0,2.383,331.8,24.09,2.383,0,1,360,0,0,0,0,0,0,0,-0.009,0.005,-0.078,0.065,"NAN","NAN",-0.014,-0.143,-0.518,-0.157,"NAN","NAN",0.11,0.052,17.22,0.231,0.158,18.55,0.143,0.053,17.19,0,0,2.383,331.8,24.09,15.46,-42.34
"2019-03-28 07:30:00",23,94,0,2.776,335.3,21.58,2.776,0,1,360,0,0,0,0,0,0,0,-0.035,-0.003,-0.058,0.069,"NAN","NAN",-0.032,-0.126,0.082,-0.158,"NAN","NAN",0.11,0.053,17.32,0.23,0.158,18.59,0.143,0.052,17.33,0,0,2.776,335.3,21.58,15.31,-40.66
"2019-03-28 08:00:00",24,94,0,2.714,334.2,21.16,2.714,0,1,360,0,0,0,0,0,0,0,0.029,0.017,-0.042,0.077,"NAN","NAN",0.012,-0.119,"NAN",-0.107,"NAN","NAN",0.11,0.053,17.32,0.231,0.158,18.59,0.143,0.052,17.33,0,0,2.714,334.2,21.16,15.21,-36.48
"2019-03-28 08:30:00",25,94,0,2.916,331.7,23.51,2.916,0,1,360,0,0,0,0,0,0,0,0.212,0.058,-0.04,0.08,"NAN","NAN",0.154,-0.12,0.279,0.034,"NAN","NAN",0.11,0.052,17.41,0.231,0.157,18.65,0.143,0.052,17.42,0,0,2.916,331.7,23.51,15.23,-27.19
"2019-03-28 09:00:00",26,0.409,0,2.875,332.8,24.11,2.875,0,1,230,0,0,0,0,0,0,0,"NAN",0.1,-0.036,0.079,"NAN","NAN","NAN",-0.115,"NAN","NAN","NAN","NAN",0,0,0.076,0.001,0.001,0.081,0.001,0,0.076,0,0,2.875,332.8,24.11,15.21,94.9
"2019-03-28 09:30:00",27,94.1,0,2.559,329.1,24.62,2.559,0,1,360,0,0,0,0,0,0,0,0.634,0.154,-0.037,0.085,"NAN","NAN",0.48,-0.122,0.242,0.358,"NAN","NAN",0.111,0.052,17.45,0.231,0.157,18.67,0.144,0.055,17.54,0,0,2.559,329.1,24.62,15.22,95
"2019-03-28 10:00:00",28,94.1,0,2.698,332.2,22.2,2.698,0,1,360,0,0,0,0,0,0,0,1.109,0.282,-0.049,0.102,"NAN","NAN",0.828,-0.151,0.253,0.676,"NAN","NAN",0.111,0.052,17.46,0.231,0.157,18.67,0.144,0.056,17.54,0,0,2.698,332.2,22.2,15.31,94.3
"2019-03-28 10:30:00",29,94.1,0,2.771,335.6,23.01,2.771,0,1,360,0,0,0,0,0,0,0,1.375,0.359,-0.072,0.117,"NAN","NAN",1.016,-0.189,0.261,0.826,"NAN","NAN",0.111,0.052,17.63,0.231,0.157,18.77,0.144,0.056,17.72,0,0,2.771,335.6,23.01,15.52,92.2
"2019-03-28 11:00:00",30,94.1,0,2.755,335.6,23.2,2.755,0,1,360,0,0,0,0,0,0,0,1.953,0.516,-0.102,0.138,"NAN","NAN",1.437,-0.24,0.264,1.197,"NAN","NAN",0.111,0.052,17.63,0.231,0.157,18.77,0.144,0.056,17.72,0,0,2.755,335.6,23.2,15.92,89.7
"2019-03-28 11:30:00",31,94.1,0,2.934,335.5,22.79,2.934,0,1,360,0,0,0,0,0,0,0,2.442,0.631,-0.13,0.154,"NAN","NAN",1.811,-0.284,0.258,1.527,"NAN","NAN",0.111,0.052,18.02,0.231,0.157,19.06,0.145,0.056,18.18,0,0,2.934,335.5,22.79,16.31,88
"2019-03-28 12:00:00",32,94.1,0,2.828,335.4,22.8,2.828,0,1,360,0,0,0,0,0,0,0,2.763,0.695,-0.151,0.173,-105.8,167.3,2.068,-0.324,0.251,1.744,44.43,44.76,0.111,0.052,18.02,0.231,0.157,19.06,0.145,0.056,18.18,0,0,2.828,335.4,22.8,16.57,86.4
"2019-03-28 12:30:00",33,94.1,0,2.897,338.5,22.82,2.897,0,1,360,0,0,0,0,0,0,0,1.939,0.458,-0.147,0.153,-104.6,168.5,1.481,-0.3,0.236,1.181,45.66,45.96,0.112,0.053,18.64,0.231,0.158,19.53,0.146,0.057,18.86,0,0,2.897,338.5,22.82,16.58,86.8
"2019-03-28 13:00:00",34,94.1,0,2.781,336,25.95,2.781,0,1,360,0,0,0,0,0,0,0,2.236,0.533,-0.151,0.166,-100.1,173.1,1.703,-0.317,0.238,1.385,50.76,51.08,0.112,0.053,18.64,0.231,0.158,19.53,0.146,0.057,18.86,0,0,2.781,336,25.95,16.59,86.6
"2019-03-28 13:30:00",35,94,0,2.773,340,20.36,2.773,0,1,360,0,0,0,0,0,0,0,2.549,0.618,-0.162,0.185,-99,174.2,1.931,-0.347,0.242,1.584,52.02,52.37,0.112,0.054,19.03,0.232,0.159,19.74,0.146,0.057,19.18,0,0,2.773,340,20.36,16.74,85
"2019-03-28 14:00:00",36,94,0,2.889,343,19.47,2.889,0,1,360,0,0,0,0,0,0,0,2.88,0.709,-0.178,0.192,-97.9,175.3,2.171,-0.37,0.245,1.801,53.34,53.71,0.112,0.054,19.03,0.232,0.159,19.75,0.146,0.057,19.18,0,0,2.889,343,19.47,17.11,82.7
"2019-03-28 14:30:00",37,94,0,2.473,331.7,23.43,2.473,0,1,360,0,0,0,0,0,0,0,2.925,0.728,-0.199,0.189,-97.9,175.3,2.197,-0.389,0.248,1.808,53.35,53.74,0.113,0.054,19.44,0.232,0.159,19.96,0.146,0.057,19.6,0,0,2.473,331.7,23.43,17.5,79.76
"2019-03-28 15:00:00",38,94,0,2.653,336.6,22.41,2.653,0,1,360,0,0,0,0,0,0,0,2.46,0.598,-0.261,0.157,-97.3,175.9,1.862,-0.417,0.24,1.445,53.99,54.41,0.113,0.054,19.44,0.232,0.159,19.96,0.146,0.058,19.6,0,0,2.653,336.6,22.41,17.91,78.07
"2019-03-28 15:30:00",39,93.9,0,3.266,341,22.07,3.266,0,1,360,0,0,0,0,0,0,0,12.39,3.252,-0.914,0.387,"NAN","NAN",9.14,-1.301,0.259,7.836,"NAN","NAN",0.114,0.055,19.93,0.233,0.16,20.26,0.146,0.058,20,0,0,3.266,341,22.07,18.81,74.03
"2019-03-28 16:00:00",40,93.9,0,3.418,340.9,21.13,3.418,0,1,360,0,0,0,0,0,0,0,9.61,2.58,-0.728,0.396,"NAN","NAN",7.031,-1.124,0.263,5.907,"NAN","NAN",0.114,0.055,19.94,0.233,0.16,20.26,0.146,0.058,20.01,0,0,3.418,340.9,21.13,20.24,67.97
"2019-03-28 16:30:00",41,93.8,0,2.559,336.3,25.77,2.559,0,1,360,0,0,0,0,0,0,0,6.687,1.756,-0.608,0.332,"NAN","NAN",4.93,-0.94,0.261,3.99,"NAN","NAN",0.116,0.058,22.44,0.235,0.163,22.11,0.149,0.061,22.9,0,0,2.559,336.3,25.77,20.78,64.2
"2019-03-28 17:00:00",42,93.8,0,3.14,338.3,23.66,3.14,0,1,360,0,0,0,0,0,0,0,6.019,1.594,-0.678,0.246,"NAN","NAN",4.425,-0.924,0.263,3.501,"NAN","NAN",0.116,0.058,22.44,0.235,0.163,22.12,0.149,0.061,22.9,0,0,3.14,338.3,23.66,21.74,58.8
"2019-03-28 17:30:00",43,93.7,0,3.556,331.8,24.35,3.556,0,1,360,0,0,0,0,0,0,0,7.546,2.095,-0.904,0.249,"NAN","NAN",5.452,-1.154,0.273,4.298,"NAN","NAN",0.118,0.06,23.36,0.236,0.166,22.76,0.149,0.062,23.72,0,0,3.556,331.8,24.35,22.52,55.33
"2019-03-28 18:00:00",44,93.7,0,3.64,333,23.6,3.64,0,1,360,0,0,0,0,0,0,0,6.069,1.691,-0.956,0.188,"NAN","NAN",4.378,-1.143,0.276,3.234,"NAN","NAN",0.118,0.06,23.37,0.236,0.166,22.76,0.149,0.062,23.73,0,0,3.64,333,23.6,22.72,56.24
"2019-03-28 18:30:00",45,93.7,0,3.319,322.1,24.97,3.319,0,1,360,0,0,0,0,0,0,0,4.788,1.374,-0.917,0.132,"NAN","NAN",3.414,-1.05,0.283,2.365,"NAN","NAN",0.119,0.061,23.77,0.236,0.167,22.96,0.15,0.063,24.29,0,0,3.319,322.1,24.97,22.55,56.07
"2019-03-28 19:00:00",46,93.7,0,3.453,329.7,23.3,3.453,0,1,360,0,0,0,0,0,0,0,3.906,1.157,-1.114,0.057,"NAN","NAN",2.749,-1.171,0.293,1.577,"NAN","NAN",0.119,0.061,23.77,0.236,0.167,22.96,0.15,0.062,24.28,0,0,3.453,329.7,23.3,22.43,57.05
"2019-03-28 19:30:00",47,93.7,0,2.909,324.6,25.3,2.909,0,1,360,0,0,0,0,0,0,0,2.015,0.622,-1.047,-0.022,"NAN","NAN",1.393,-1.025,0.298,0.368,"NAN","NAN",0.119,0.06,23.45,0.236,0.166,22.7,0.15,0.062,23.89,0,0,2.909,324.6,25.3,22.22,58.53
"2019-03-28 20:00:00",48,93.7,0,2.995,326.4,24.34,2.995,0,1,360,0,0,0,0,0,0,0,0.191,0.077,-1.146,-0.092,"NAN","NAN",0.113,-1.054,"NAN",-0.941,"NAN","NAN",0.119,0.06,23.45,0.236,0.166,22.7,0.15,0.062,23.88,0,0,2.995,326.4,24.34,21.49,59.55
"2019-03-28 20:30:00",49,93.7,0,1.984,326.7,24.9,1.984,0,1,360,0,0,0,0,0,0,0,-0.053,0.03,-1.019,-0.106,"NAN","NAN",-0.083,-0.912,-0.676,-0.996,"NAN","NAN",0.118,0.058,22.33,0.235,0.165,21.84,0.147,0.061,22.33,0,0,1.984,326.7,24.9,20.86,62.31
"2019-03-28 21:00:00",50,93.7,0,1.294,327.2,24.13,1.294,0,1,360,0,0,0,0,0,0,0,-0.07,0.03,-1.018,-0.12,"NAN","NAN",-0.099,-0.898,-0.427,-0.997,"NAN","NAN",0.117,0.058,22.33,0.235,0.164,21.84,0.147,0.061,22.33,0,0,1.294,327.2,24.13,20.09,66.42
"2019-03-28 21:30:00",51,93.7,0,0.819,335.9,28.37,0.82,0,1,360,0,0,0,0,0,0,0,-0.065,0.038,-0.955,-0.109,"NAN","NAN",-0.104,-0.847,-0.599,-0.951,"NAN","NAN",0.115,0.056,20.96,0.234,0.161,20.76,0.148,0.058,20.63,0,0,0.819,335.9,28.37,19.11,70.06
"2019-03-28 22:00:00",52,93.7,0,0.519,19.31,89.6,0.519,0,1,360,0,0,0,0,0,0,0,-0.052,0.035,-0.821,-0.091,-97.2,175.9,-0.088,-0.73,-0.702,-0.818,53.5,54.23,0.115,0.056,20.95,0.234,0.161,20.75,0.148,0.058,20.63,0,0,0.519,19.31,89.6,18.06,75.31
"2019-03-28 22:30:00",53,93.9,0,0.759,310.8,38.56,0.759,0,1,360,0,0,0,0,0,0,0,-0.039,0.048,-0.797,-0.042,-102.2,170.9,-0.087,-0.756,-1.261,-0.843,47.86,48.61,0.114,0.053,19.66,0.233,0.158,19.78,0.146,0.057,19.25,0,0,0.759,310.8,38.56,17.1,75.72
"2019-03-28 23:00:00",54,93.9,0,1.061,320.5,82.2,1.061,0,1,360,0,0,0,0,0,0,0,-0.035,0.061,-0.879,-0.056,"NAN","NAN",-0.096,-0.823,-1.788,-0.919,"NAN","NAN",0.114,0.053,19.66,0.233,0.158,19.78,0.146,0.057,19.24,0,0,1.061,320.5,82.2,17.49,75.85
"2019-03-28 23:30:00",55,93.9,0,0.829,272.9,48.26,0.829,0,1,360,0,0,0,0,0,0,0,-0.05,0.034,-0.808,-0.076,"NAN","NAN",-0.084,-0.733,-1.182,-0.817,"NAN","NAN",0.112,0.052,18.65,0.231,0.155,19.09,0.145,0.055,18.2,0,0,0.829,272.9,48.26,16.95,80.6
"2019-03-29 00:00:00",56,93.9,0,0.766,280.3,17.59,0.766,0,1,360,0,0,0,0,0,0,0,-0.061,0.041,-0.92,-0.064,"NAN","NAN",-0.102,-0.856,-0.954,-0.958,"NAN","NAN",0.112,0.052,18.64,0.231,0.155,19.08,0.144,0.055,18.19,0,0,0.766,280.3,17.59,15.68,79.64
"2019-03-29 00:30:00",57,93.8,0,1.597,303.2,27.62,1.597,0,1,360,0,0,0,0,0,0,0,-0.037,0.069,-0.996,-0.081,"NAN","NAN",-0.106,-0.916,"NAN",-1.021,"NAN","NAN",0.111,0.051,17.91,0.229,0.152,18.54,0.143,0.054,17.46,0,0,1.597,303.2,27.62,17.2,76.67
"2019-03-29 01:00:00",58,93.8,0,1.229,297.9,26.82,1.229,0,1,360,0,0,0,0,0,0,0,-0.059,0.041,-1.011,-0.108,"NAN","NAN",-0.1,-0.902,-0.707,-1.002,"NAN","NAN",0.111,0.051,17.91,0.229,0.152,18.54,0.143,0.054,17.46,0,0,1.229,297.9,26.82,16.81,79.97
"2019-03-29 01:30:00",59,93.7,0,1.17,301.7,26.21,1.17,0,1,360,0,0,0,0,0,0,0,-0.055,0.044,-0.994,-0.089,"NAN","NAN",-0.099,-0.905,-0.8,-1.004,"NAN","NAN",0.11,0.05,17.38,0.228,0.151,18.21,0.143,0.053,17.02,0,0,1.17,301.7,26.21,16.39,82.3
"2019-03-29 02:00:00",60,93.7,0,1.303,310.4,28.22,1.303,0,1,360,0,0,0,0,0,0,0,-0.055,0.044,-0.993,-0.083,"NAN","NAN",-0.099,-0.91,-0.792,-1.009,"NAN","NAN",0.11,0.05,17.38,0.228,0.151,18.21,0.143,0.053,17.02,0,0,1.303,310.4,28.22,16.08,83.4
"2019-03-29 02:30:00",61,93.7,0,1.728,321.8,24.99,1.728,0,1,360,0,0,0,0,0,0,0,-0.056,0.041,-1.005,-0.081,"NAN","NAN",-0.097,-0.924,-0.738,-1.021,"NAN","NAN",0.11,0.049,16.99,0.228,0.149,17.95,0.142,0.053,16.67,0,0,1.728,321.8,24.99,15.82,84.4
"2019-03-29 03:00:00",62,93.7,0,2.033,317.5,27.59,2.033,0,1,360,0,0,0,0,0,0,0,-0.057,0.037,-1.022,-0.081,"NAN","NAN",-0.095,-0.941,-0.659,-1.035,"NAN","NAN",0.11,0.049,16.99,0.227,0.149,17.95,0.142,0.053,16.67,0,0,2.033,317.5,27.59,15.59,85.5
"2019-03-29 03:30:00",63,93.7,0,2.457,320.1,24.34,2.457,0,1,360,0,0,0,0,0,0,0,-0.056,0.033,-1.023,-0.078,"NAN","NAN",-0.09,-0.946,-0.599,-1.035,"NAN","NAN",0.109,0.048,16.65,0.227,0.147,17.75,0.142,0.052,16.44,0,0,2.457,320.1,24.34,15.35,86.6
"2019-03-29 04:00:00",64,93.7,0,2.303,317.9,24.83,2.303,0,1,360,0,0,0,0,0,0,0,-0.058,0.03,-1.018,-0.075,"NAN","NAN",-0.088,-0.944,-0.515,-1.032,"NAN","NAN",0.109,0.048,16.65,0.227,0.147,17.75,0.142,0.052,16.43,0,0,2.303,317.9,24.83,15.12,87.9
"2019-03-29 04:30:00",65,93.6,0,1.998,315.7,24.2,1.998,0,1,360,0,0,0,0,0,0,0,-0.057,0.036,-1.008,-0.07,"NAN","NAN",-0.093,-0.938,-0.629,-1.031,"NAN","NAN",0.108,0.048,16.38,0.226,0.147,17.57,0.141,0.051,16.25,0,0,1.998,315.7,24.2,14.97,88.9
"2019-03-29 05:00:00",66,93.6,0,1.962,317.1,24.37,1.962,0,1,360,0,0,0,0,0,0,0,-0.058,0.036,-1.008,-0.07,"NAN","NAN",-0.094,-0.938,-0.631,-1.032,"NAN","NAN",0.108,0.048,16.38,0.226,0.147,17.57,0.141,0.051,16.25,0,0,1.962,317.1,24.37,14.81,89.6
"2019-03-29 05:30:00",67,93.5,0,1.689,309.9,28.36,1.689,0,1,360,0,0,0,0,0,0,0,-0.06,0.036,-0.999,-0.066,"NAN","NAN",-0.096,-0.933,-0.592,-1.029,"NAN","NAN",0.109,0.047,16.12,0.226,0.146,17.36,0.141,0.051,16.05,0,0,1.689,309.9,28.36,14.52,91.2
"2019-03-29 06:00:00",68,93.5,0,1.819,313.1,25.59,1.819,0,1,360,0,0,0,0,0,0,0,-0.057,0.039,-1.008,-0.061,"NAN","NAN",-0.096,-0.947,-0.681,-1.043,"NAN","NAN",0.108,0.047,16.12,0.226,0.146,17.36,0.141,0.051,16.05,0,0,1.819,313.1,25.59,14.38,91.6
"2019-03-29 06:30:00",69,93.5,0,1.949,328.4,22.96,1.949,0,1,360,0,0,0,0,0,0,0,-0.054,0.039,-0.957,-0.058,"NAN","NAN",-0.093,-0.899,-0.725,-0.992,"NAN","NAN",0.108,0.047,15.81,0.225,0.144,17.15,0.14,0.05,15.69,0,0,1.949,328.4,22.96,14.39,91.8
"2019-03-29 07:00:00",70,93.5,0,1.877,331.9,20.86,1.877,0,1,360,0,0,0,0,0,0,0,-0.036,0.033,-0.606,-0.03,"NAN","NAN",-0.069,-0.575,-0.922,-0.645,"NAN","NAN",0.108,0.047,15.81,0.225,0.144,17.14,0.14,0.05,15.69,0,0,1.877,331.9,20.86,14.56,91.2
"2019-03-29 07:30:00",71,93.5,0,2.567,342.4,18.75,2.567,0,1,360,0,0,0,0,0,0,0,-0.032,0.032,-0.633,-0.039,"NAN","NAN",-0.065,-0.594,"NAN",-0.658,"NAN","NAN",0.107,0.046,15.66,0.224,0.143,17.02,0.14,0.05,15.64,0,0,2.567,342.4,18.75,14.8,90.5
"2019-03-29 08:00:00",72,93.5,0,2.851,342.8,19.53,2.851,0,1,360,0,0,0,0,0,0,0,0.149,0.059,-0.302,-0.01,"NAN","NAN",0.09,-0.292,0.74,-0.202,"NAN","NAN",0.107,0.046,15.66,0.224,0.143,17.02,0.14,0.05,15.64,0,0,2.851,342.8,19.53,14.99,89.3
"2019-03-29 08:30:00",73,93.6,0,2.421,329.8,24.99,2.421,0,1,360,0,0,0,0,0,0,0,0.658,0.173,-0.133,0.021,"NAN","NAN",0.485,-0.154,0.264,0.331,"NAN","NAN",0.107,0.046,15.75,0.224,0.143,17.07,0.14,0.05,15.83,0,0,2.421,329.8,24.99,15.23,89
"2019-03-29 09:00:00",74,93.6,0,2.659,334.2,22.58,2.659,0,1,360,0,0,0,0,0,0,0,1.378,0.357,-0.119,0.05,"NAN","NAN",1.021,-0.169,0.259,0.852,"NAN","NAN",0.107,0.046,15.76,0.224,0.143,17.08,0.14,0.05,15.84,0,0,2.659,334.2,22.58,15.36,89.4
"2019-03-29 09:30:00",75,93.6,0,3.112,343.2,19.22,3.112,0,1,360,0,0,0,0,0,0,0,1.723,0.439,-0.109,0.082,"NAN","NAN",1.283,-0.191,0.255,1.093,"NAN","NAN",0.106,0.051,16.33,0.224,0.143,17.57,0.141,0.051,16.49,0,0,3.112,343.2,19.22,15.47,90.7
